fromNode	toNode	weight	direction	fromAltName	toAltName
MMT00040982	MMT00055441	0.050721229181783	undirected	D19Wsu12e	Tax1bp3
MMT00040982	MMT00056362	0.0613321691374045	undirected	D19Wsu12e	AA960558
MMT00040982	MMT00056866	0.108613315648136	undirected	D19Wsu12e	Anxa5
MMT00040982	MMT00060868	0.0586673181828927	undirected	D19Wsu12e	Tubb2
MMT00040982	MMT00063359	0.059805562458876	undirected	D19Wsu12e	1110028A07Rik
MMT00040982	MMT00065159	0.0605644896986739	undirected	D19Wsu12e	Kng2
MMT00040982	MMT00067823	0.0938233136740849	undirected	D19Wsu12e	Anxa2
MMT00040982	MMT00074541	0.0684754960272101	undirected	D19Wsu12e	Nid1
MMT00040982	MMT00078851	0.0941702175684536	undirected	D19Wsu12e	F7
MMT00040982	MMT00081689	0.0606809990702539	undirected	D19Wsu12e	NA
MMT00041088	MMT00048643	0.0761307217792862	undirected	E330023O18	NA
MMT00041088	MMT00049675	0.100746783961805	undirected	E330023O18	Ybx2
MMT00041088	MMT00049837	0.144445360591856	undirected	E330023O18	Ddit3
MMT00041088	MMT00060165	0.131775608511451	undirected	E330023O18	Lgtn
MMT00041088	MMT00071052	0.102375428075115	undirected	E330023O18	A930021O22
MMT00041088	MMT00073393	0.158921921856755	undirected	E330023O18	3300002I08Rik
MMT00041166	MMT00041355	0.0527978910430174	undirected	Heph	Plk2
MMT00041166	MMT00043411	0.0504286866843195	undirected	Heph	Sytl2
MMT00041166	MMT00043537	0.0629074844881794	undirected	Heph	Col6a3
MMT00041166	MMT00043964	0.0789925207540094	undirected	Heph	Lxn
MMT00041166	MMT00050552	0.0569840942306948	undirected	Heph	NA
MMT00041166	MMT00051177	0.0529513356981881	undirected	Heph	1600015H20Rik
MMT00041166	MMT00051278	0.0564319827357635	undirected	Heph	Reln
MMT00041166	MMT00052859	0.0567384887810179	undirected	Heph	Lama4
MMT00041166	MMT00053210	0.0641370979359346	undirected	Heph	Polydom
MMT00041166	MMT00053218	0.0757321404968174	undirected	Heph	Armcx2
MMT00041166	MMT00053917	0.0539187956389457	undirected	Heph	Antxr1
MMT00041166	MMT00055005	0.060473968088171	undirected	Heph	Slc22a7
MMT00041166	MMT00056798	0.0761830069371163	undirected	Heph	2310016C16Rik
MMT00041166	MMT00056866	0.0539274368450194	undirected	Heph	Anxa5
MMT00041166	MMT00060760	0.0688709254208524	undirected	Heph	Chst7
MMT00041166	MMT00061484	0.0503078205680182	undirected	Heph	Dll4
MMT00041166	MMT00061857	0.0710870150986147	undirected	Heph	Lama2
MMT00041166	MMT00064433	0.0710075050167707	undirected	Heph	Rcn3
MMT00041166	MMT00064617	0.0628684143090361	undirected	Heph	Vim
MMT00041166	MMT00064851	0.0533606510446246	undirected	Heph	1200009O22Rik
MMT00041166	MMT00064897	0.0592773443354473	undirected	Heph	Cd34
MMT00041166	MMT00065115	0.0588200299756485	undirected	Heph	Fbn1
MMT00041166	MMT00067156	0.0822452602458866	undirected	Heph	Emcn
MMT00041166	MMT00067525	0.0708391637254268	undirected	Heph	Ddah2
MMT00041166	MMT00067823	0.0698295075520565	undirected	Heph	Anxa2
MMT00041166	MMT00068509	0.0523307841975971	undirected	Heph	Oit3
MMT00041166	MMT00068861	0.0505686864105007	undirected	Heph	Cd63
MMT00041166	MMT00069165	0.0644467332867535	undirected	Heph	Fbln5
MMT00041166	MMT00071242	0.0821038813451392	undirected	Heph	2610001E17Rik
MMT00041166	MMT00071664	0.0512679447203782	undirected	Heph	Peg12
MMT00041166	MMT00071976	0.0661712720605694	undirected	Heph	AI173486
MMT00041166	MMT00072042	0.0561738240071024	undirected	Heph	Col14a1
MMT00041166	MMT00072237	0.0521523533204269	undirected	Heph	Wisp1
MMT00041166	MMT00073211	0.054744584022112	undirected	Heph	5730528L13Rik
MMT00041166	MMT00074488	0.0803700942224261	undirected	Heph	Epb4.1l2
MMT00041166	MMT00075402	0.0874882221839214	undirected	Heph	Thbs2
MMT00041166	MMT00077345	0.0517142335794661	undirected	Heph	Maged2
MMT00041166	MMT00078723	0.0545943256317844	undirected	Heph	Mmp2
MMT00041166	MMT00078851	0.0522451545482106	undirected	Heph	F7
MMT00041166	MMT00080695	0.0525607180499641	undirected	Heph	9630050M13Rik
MMT00041166	MMT00082759	0.0508608317776861	undirected	Heph	Boc
MMT00041229	MMT00043004	0.0860922573994196	undirected	Mad2l1	Asf1b
MMT00041229	MMT00044983	0.057757124206076	undirected	Mad2l1	NA
MMT00041229	MMT00047347	0.0671184698249043	undirected	Mad2l1	Lig1
MMT00041229	MMT00047964	0.0673264417145112	undirected	Mad2l1	Ect2
MMT00041229	MMT00049429	0.0612462675948697	undirected	Mad2l1	Uhrf1
MMT00041229	MMT00050107	0.0510830993060377	undirected	Mad2l1	Trip13
MMT00041229	MMT00050815	0.0628733859621973	undirected	Mad2l1	4632434I11Rik
MMT00041229	MMT00052629	0.0635005636872429	undirected	Mad2l1	E130314M08Rik
MMT00041229	MMT00052695	0.0632510979463635	undirected	Mad2l1	Proz
MMT00041229	MMT00052927	0.132382283296109	undirected	Mad2l1	Shcbp1
MMT00041229	MMT00054513	0.0583627784924694	undirected	Mad2l1	D4Ertd421e
MMT00041229	MMT00055454	0.0586206113713215	undirected	Mad2l1	Stk6
MMT00041229	MMT00055541	0.0841419827443535	undirected	Mad2l1	Rrm1
MMT00041229	MMT00055631	0.0511718080673708	undirected	Mad2l1	H2afz
MMT00041229	MMT00055810	0.0632119368633362	undirected	Mad2l1	BC004701
MMT00041229	MMT00056001	0.0536221985663104	undirected	Mad2l1	Pole2
MMT00041229	MMT00058315	0.099924846269067	undirected	Mad2l1	Mphosph1
MMT00041229	MMT00058618	0.0765795476741154	undirected	Mad2l1	Ccnb2
MMT00041229	MMT00058765	0.0583069541233696	undirected	Mad2l1	Pole
MMT00041229	MMT00060309	0.054175049046879	undirected	Mad2l1	Chtf18
MMT00041229	MMT00061334	0.0782831918214994	undirected	Mad2l1	Anln
MMT00041229	MMT00063382	0.0871450020971353	undirected	Mad2l1	Mcm2
MMT00041229	MMT00064300	0.0783934610773738	undirected	Mad2l1	Cenpe
MMT00041229	MMT00065854	0.0805338043527813	undirected	Mad2l1	BC025462
MMT00041229	MMT00066001	0.103644502907714	undirected	Mad2l1	Cdca1
MMT00041229	MMT00066813	0.0909939157786684	undirected	Mad2l1	Smc2l1
MMT00041229	MMT00067823	0.0517830761528977	undirected	Mad2l1	Anxa2
MMT00041229	MMT00068013	0.0657971616637713	undirected	Mad2l1	Ccnb1
MMT00041229	MMT00068808	0.0822084191979759	undirected	Mad2l1	Mcm6
MMT00041229	MMT00069111	0.0595633197958938	undirected	Mad2l1	BC034753
MMT00041229	MMT00069686	0.077435985672995	undirected	Mad2l1	Mlr1
MMT00041229	MMT00069799	0.0655301940823438	undirected	Mad2l1	Calmbp1
MMT00041229	MMT00071378	0.0596852381294527	undirected	Mad2l1	2610002D18Rik
MMT00041229	MMT00072152	0.0772502552666117	undirected	Mad2l1	Pbk
MMT00041229	MMT00072904	0.0754752238144676	undirected	Mad2l1	2600005O03Rik
MMT00041229	MMT00072999	0.0735260422576757	undirected	Mad2l1	Mcm4
MMT00041229	MMT00075200	0.0674009594306236	undirected	Mad2l1	Atad2
MMT00041229	MMT00076421	0.0675892736704147	undirected	Mad2l1	2310043D08Rik
MMT00041229	MMT00077765	0.0600144428280324	undirected	Mad2l1	5730547N13Rik
MMT00041229	MMT00078851	0.0525901080729176	undirected	Mad2l1	F7
MMT00041229	MMT00079309	0.0835118560905276	undirected	Mad2l1	Exo1
MMT00041229	MMT00079343	0.0893764983475563	undirected	Mad2l1	2310031L18Rik
MMT00041229	MMT00080541	0.0534420165598254	undirected	Mad2l1	Ltb4dh
MMT00041314	MMT00056866	0.0694567650110033	undirected	NA	Anxa5
MMT00041314	MMT00065159	0.0519556884683797	undirected	NA	Kng2
MMT00041314	MMT00067823	0.0580748835274719	undirected	NA	Anxa2
MMT00041314	MMT00078851	0.0781363411142128	undirected	NA	F7
MMT00041355	MMT00043964	0.0710850210430404	undirected	Plk2	Lxn
MMT00041355	MMT00050363	0.0529804614014272	undirected	Plk2	Map4k4
MMT00041355	MMT00052695	0.0504704689421629	undirected	Plk2	Proz
MMT00041355	MMT00053218	0.0743013023279312	undirected	Plk2	Armcx2
MMT00041355	MMT00055005	0.064289014983069	undirected	Plk2	Slc22a7
MMT00041355	MMT00056584	0.0515612661323655	undirected	Plk2	Trfr2
MMT00041355	MMT00056798	0.0601071555361164	undirected	Plk2	2310016C16Rik
MMT00041355	MMT00056866	0.0610197401785918	undirected	Plk2	Anxa5
MMT00041355	MMT00060760	0.0547606546429674	undirected	Plk2	Chst7
MMT00041355	MMT00061815	0.0514567025674396	undirected	Plk2	Arhgap18
MMT00041355	MMT00064617	0.0573275356413983	undirected	Plk2	Vim
MMT00041355	MMT00065159	0.0516269754351128	undirected	Plk2	Kng2
MMT00041355	MMT00067156	0.0688803821440843	undirected	Plk2	Emcn
MMT00041355	MMT00067525	0.0610825242454067	undirected	Plk2	Ddah2
MMT00041355	MMT00067823	0.0795145713432836	undirected	Plk2	Anxa2
MMT00041355	MMT00068861	0.0515064577457917	undirected	Plk2	Cd63
MMT00041355	MMT00071242	0.067067142597299	undirected	Plk2	2610001E17Rik
MMT00041355	MMT00071976	0.0520393111972922	undirected	Plk2	AI173486
MMT00041355	MMT00072042	0.0522407624581046	undirected	Plk2	Col14a1
MMT00041355	MMT00074488	0.0705505446333025	undirected	Plk2	Epb4.1l2
MMT00041355	MMT00075402	0.0528474183131315	undirected	Plk2	Thbs2
MMT00041355	MMT00078698	0.0542412569041027	undirected	Plk2	Kcnj8
MMT00041355	MMT00078851	0.062201686067078	undirected	Plk2	F7
MMT00041355	MMT00081331	0.0528058527576603	undirected	Plk2	Itih1
MMT00041665	MMT00043964	0.0525071923382946	undirected	Upp1	Lxn
MMT00041665	MMT00056866	0.064712661946175	undirected	Upp1	Anxa5
MMT00041665	MMT00067823	0.0660416761088769	undirected	Upp1	Anxa2
MMT00041665	MMT00078851	0.0662890925596345	undirected	Upp1	F7
MMT00042835	MMT00048155	0.0556927871465288	undirected	Dnttip1	Slpi
MMT00042835	MMT00051955	0.059647073467595	undirected	Dnttip1	Semcap2
MMT00042835	MMT00052927	0.0584595814470536	undirected	Dnttip1	Shcbp1
MMT00042835	MMT00053383	0.0872705344091913	undirected	Dnttip1	Krt2-8
MMT00042835	MMT00055441	0.0537694661509582	undirected	Dnttip1	Tax1bp3
MMT00042835	MMT00056362	0.0515745536813619	undirected	Dnttip1	AA960558
MMT00042835	MMT00056866	0.122897999102754	undirected	Dnttip1	Anxa5
MMT00042835	MMT00063382	0.0868587132821878	undirected	Dnttip1	Mcm2
MMT00042835	MMT00065159	0.0502980071115154	undirected	Dnttip1	Kng2
MMT00042835	MMT00067823	0.0904705679140675	undirected	Dnttip1	Anxa2
MMT00042835	MMT00067947	0.0619434065864805	undirected	Dnttip1	Nrg1
MMT00042835	MMT00071857	0.0508333141941098	undirected	Dnttip1	2410004L22Rik
MMT00042835	MMT00072999	0.0660579480313245	undirected	Dnttip1	Mcm4
MMT00042835	MMT00074541	0.103581535823267	undirected	Dnttip1	Nid1
MMT00042835	MMT00076508	0.0769248601585008	undirected	Dnttip1	Ubd
MMT00042835	MMT00078851	0.0773206903910545	undirected	Dnttip1	F7
MMT00042835	MMT00079309	0.0632953534537188	undirected	Dnttip1	Exo1
MMT00042835	MMT00081689	0.0653842922192755	undirected	Dnttip1	NA
MMT00042929	MMT00050031	0.0531471903540166	undirected	Lbp	A230035L05Rik
MMT00042929	MMT00055005	0.0784248848211182	undirected	Lbp	Slc22a7
MMT00042929	MMT00055391	0.0890519238201666	undirected	Lbp	Serpina3n
MMT00042929	MMT00060559	0.0970524538671171	undirected	Lbp	Fgb
MMT00042929	MMT00062460	0.0511650065089864	undirected	Lbp	Ntf3
MMT00042929	MMT00064235	0.060896293950496	undirected	Lbp	Ang1
MMT00042929	MMT00067261	0.0504983312644501	undirected	Lbp	Serpinf2
MMT00042929	MMT00070677	0.0756962295688794	undirected	Lbp	Il1r1
MMT00042929	MMT00071411	0.0938118019569451	undirected	Lbp	Slc30a2
MMT00042929	MMT00073157	0.064426460322397	undirected	Lbp	1700021K02Rik
MMT00042929	MMT00073365	0.0962515675337184	undirected	Lbp	Itih4
MMT00042929	MMT00081331	0.0523645477606876	undirected	Lbp	Itih1
MMT00042929	MMT00082041	0.0531365950067101	undirected	Lbp	Dnajc12
MMT00042929	MMT00082551	0.0544763507361936	undirected	Lbp	Lrg1
MMT00042966	MMT00052695	0.0509152836362519	undirected	Lin7a	Proz
MMT00042966	MMT00056866	0.0501316360952928	undirected	Lin7a	Anxa5
MMT00042966	MMT00067823	0.0503582322266547	undirected	Lin7a	Anxa2
MMT00042972	MMT00049743	0.0523178990280871	undirected	Aox1	NA
MMT00042972	MMT00055005	0.0541566681350318	undirected	Aox1	Slc22a7
MMT00042972	MMT00056866	0.0844696086645252	undirected	Aox1	Anxa5
MMT00042972	MMT00060868	0.0558685990584996	undirected	Aox1	Tubb2
MMT00042972	MMT00061815	0.0570203603778042	undirected	Aox1	Arhgap18
MMT00042972	MMT00063359	0.0593002826552386	undirected	Aox1	1110028A07Rik
MMT00042972	MMT00065159	0.0779174487848417	undirected	Aox1	Kng2
MMT00042972	MMT00066141	0.0543944735923208	undirected	Aox1	Mtnr1a
MMT00042972	MMT00067261	0.0715318166005197	undirected	Aox1	Serpinf2
MMT00042972	MMT00067823	0.0854868640620481	undirected	Aox1	Anxa2
MMT00042972	MMT00068494	0.0594582918695301	undirected	Aox1	Entpd5
MMT00042972	MMT00071411	0.053736170609231	undirected	Aox1	Slc30a2
MMT00042972	MMT00077345	0.0529411860458507	undirected	Aox1	Maged2
MMT00042972	MMT00078732	0.0645911757088666	undirected	Aox1	9430028I06Rik
MMT00042972	MMT00078851	0.107163636580232	undirected	Aox1	F7
MMT00042972	MMT00081331	0.0663403494386138	undirected	Aox1	Itih1
MMT00042972	MMT00081439	0.0590346698374645	undirected	Aox1	Ugdh
MMT00043004	MMT00044983	0.165454726661199	undirected	Asf1b	NA
MMT00043004	MMT00046909	0.127555429865089	undirected	Asf1b	5430413I02Rik
MMT00043004	MMT00047347	0.176032717402726	undirected	Asf1b	Lig1
MMT00043004	MMT00047964	0.108247630070558	undirected	Asf1b	Ect2
MMT00043004	MMT00048155	0.0631999917545394	undirected	Asf1b	Slpi
MMT00043004	MMT00049429	0.205685173795605	undirected	Asf1b	Uhrf1
MMT00043004	MMT00050107	0.122881504831152	undirected	Asf1b	Trip13
MMT00043004	MMT00050815	0.107169071126818	undirected	Asf1b	4632434I11Rik
MMT00043004	MMT00052629	0.195226959917358	undirected	Asf1b	E130314M08Rik
MMT00043004	MMT00052927	0.2465599720657	undirected	Asf1b	Shcbp1
MMT00043004	MMT00053241	0.0657669383134889	undirected	Asf1b	Olig2
MMT00043004	MMT00054513	0.212481190741444	undirected	Asf1b	D4Ertd421e
MMT00043004	MMT00055354	0.0708136924545191	undirected	Asf1b	Pola1
MMT00043004	MMT00055454	0.209958164092908	undirected	Asf1b	Stk6
MMT00043004	MMT00055541	0.192718805758642	undirected	Asf1b	Rrm1
MMT00043004	MMT00055631	0.0748474106589833	undirected	Asf1b	H2afz
MMT00043004	MMT00055810	0.192490657794211	undirected	Asf1b	BC004701
MMT00043004	MMT00056001	0.127629990277022	undirected	Asf1b	Pole2
MMT00043004	MMT00056866	0.0532936666277691	undirected	Asf1b	Anxa5
MMT00043004	MMT00058315	0.185540545776636	undirected	Asf1b	Mphosph1
MMT00043004	MMT00058618	0.201698258746107	undirected	Asf1b	Ccnb2
MMT00043004	MMT00058765	0.182465015633982	undirected	Asf1b	Pole
MMT00043004	MMT00060309	0.190538443315734	undirected	Asf1b	Chtf18
MMT00043004	MMT00061334	0.149467731566786	undirected	Asf1b	Anln
MMT00043004	MMT00063382	0.146156568120433	undirected	Asf1b	Mcm2
MMT00043004	MMT00064300	0.210979309173472	undirected	Asf1b	Cenpe
MMT00043004	MMT00065854	0.221746034292385	undirected	Asf1b	BC025462
MMT00043004	MMT00066001	0.234198456722478	undirected	Asf1b	Cdca1
MMT00043004	MMT00066813	0.134915923807177	undirected	Asf1b	Smc2l1
MMT00043004	MMT00068013	0.197010966264992	undirected	Asf1b	Ccnb1
MMT00043004	MMT00068808	0.191659081664256	undirected	Asf1b	Mcm6
MMT00043004	MMT00069111	0.20222774404688	undirected	Asf1b	BC034753
MMT00043004	MMT00069686	0.197889071102463	undirected	Asf1b	Mlr1
MMT00043004	MMT00069799	0.199346176542737	undirected	Asf1b	Calmbp1
MMT00043004	MMT00070699	0.0515431985261294	undirected	Asf1b	2310047C17Rik
MMT00043004	MMT00071357	0.182932998170632	undirected	Asf1b	AW209059
MMT00043004	MMT00071378	0.13695701157396	undirected	Asf1b	2610002D18Rik
MMT00043004	MMT00071845	0.0753379851757887	undirected	Asf1b	Hmgb2
MMT00043004	MMT00072152	0.157399540550676	undirected	Asf1b	Pbk
MMT00043004	MMT00072904	0.201341655239973	undirected	Asf1b	2600005O03Rik
MMT00043004	MMT00072999	0.145635163075399	undirected	Asf1b	Mcm4
MMT00043004	MMT00075200	0.178133556981139	undirected	Asf1b	Atad2
MMT00043004	MMT00076421	0.201695388066803	undirected	Asf1b	2310043D08Rik
MMT00043004	MMT00077765	0.131695748915973	undirected	Asf1b	5730547N13Rik
MMT00043004	MMT00079309	0.193109092343626	undirected	Asf1b	Exo1
MMT00043004	MMT00079343	0.191949517638109	undirected	Asf1b	2310031L18Rik
MMT00043004	MMT00080541	0.121947799429629	undirected	Asf1b	Ltb4dh
MMT00043411	MMT00043537	0.058749418367254	undirected	Sytl2	Col6a3
MMT00043411	MMT00050363	0.0641898728084336	undirected	Sytl2	Map4k4
MMT00043411	MMT00050552	0.0602542554993132	undirected	Sytl2	NA
MMT00043411	MMT00052695	0.0554850133822591	undirected	Sytl2	Proz
MMT00043411	MMT00053218	0.0616602483554863	undirected	Sytl2	Armcx2
MMT00043411	MMT00056584	0.05063525302101	undirected	Sytl2	Trfr2
MMT00043411	MMT00056798	0.0751806395687942	undirected	Sytl2	2310016C16Rik
MMT00043411	MMT00056866	0.0526417655783439	undirected	Sytl2	Anxa5
MMT00043411	MMT00059782	0.052818676189258	undirected	Sytl2	Ctsk
MMT00043411	MMT00061857	0.0730264947033002	undirected	Sytl2	Lama2
MMT00043411	MMT00064433	0.0536527102127083	undirected	Sytl2	Rcn3
MMT00043411	MMT00064617	0.0541230217571314	undirected	Sytl2	Vim
MMT00043411	MMT00067823	0.0746992459487494	undirected	Sytl2	Anxa2
MMT00043411	MMT00071242	0.0718063103537497	undirected	Sytl2	2610001E17Rik
MMT00043411	MMT00072042	0.0584159528033587	undirected	Sytl2	Col14a1
MMT00043411	MMT00074488	0.0580665314490163	undirected	Sytl2	Epb4.1l2
MMT00043411	MMT00075402	0.0813247450195458	undirected	Sytl2	Thbs2
MMT00043411	MMT00077345	0.0505732977435782	undirected	Sytl2	Maged2
MMT00043411	MMT00078851	0.0519994853387567	undirected	Sytl2	F7
MMT00043411	MMT00081375	0.0509089145729529	undirected	Sytl2	Fhl2
MMT00043537	MMT00043964	0.0545262477297208	undirected	Col6a3	Lxn
MMT00043537	MMT00045344	0.112390957877608	undirected	Col6a3	BC025600
MMT00043537	MMT00047127	0.066370818399607	undirected	Col6a3	1500004A08Rik
MMT00043537	MMT00048720	0.0798830693766893	undirected	Col6a3	Cbfa2t1h
MMT00043537	MMT00049111	0.057405935071489	undirected	Col6a3	2600006K01Rik
MMT00043537	MMT00049553	0.0688487617295216	undirected	Col6a3	Bok
MMT00043537	MMT00049556	0.0504796279150574	undirected	Col6a3	Matn2
MMT00043537	MMT00051177	0.130378024553265	undirected	Col6a3	1600015H20Rik
MMT00043537	MMT00051278	0.068043122746039	undirected	Col6a3	Reln
MMT00043537	MMT00053210	0.134908694823721	undirected	Col6a3	Polydom
MMT00043537	MMT00053218	0.054170317804153	undirected	Col6a3	Armcx2
MMT00043537	MMT00053917	0.0926292973411175	undirected	Col6a3	Antxr1
MMT00043537	MMT00055132	0.0883348387098378	undirected	Col6a3	1110039C07Rik
MMT00043537	MMT00055441	0.0540543995837601	undirected	Col6a3	Tax1bp3
MMT00043537	MMT00056798	0.0854173100967649	undirected	Col6a3	2310016C16Rik
MMT00043537	MMT00056866	0.0543386998461055	undirected	Col6a3	Anxa5
MMT00043537	MMT00058752	0.0878037255745545	undirected	Col6a3	5430416O09Rik
MMT00043537	MMT00060443	0.0566083909250508	undirected	Col6a3	Pdgfa
MMT00043537	MMT00060952	0.0566155430617411	undirected	Col6a3	Rhbdf1
MMT00043537	MMT00061857	0.0995403016298206	undirected	Col6a3	Lama2
MMT00043537	MMT00064433	0.094457613190091	undirected	Col6a3	Rcn3
MMT00043537	MMT00064617	0.0763016070977229	undirected	Col6a3	Vim
MMT00043537	MMT00064851	0.113848720385757	undirected	Col6a3	1200009O22Rik
MMT00043537	MMT00064897	0.0629011176747724	undirected	Col6a3	Cd34
MMT00043537	MMT00065115	0.0971402993446167	undirected	Col6a3	Fbn1
MMT00043537	MMT00067296	0.0857186628375491	undirected	Col6a3	Pdgfra
MMT00043537	MMT00067525	0.0521838897322528	undirected	Col6a3	Ddah2
MMT00043537	MMT00067823	0.0615806511335137	undirected	Col6a3	Anxa2
MMT00043537	MMT00068861	0.0683835172638705	undirected	Col6a3	Cd63
MMT00043537	MMT00069165	0.0919229979895111	undirected	Col6a3	Fbln5
MMT00043537	MMT00070750	0.0567366462151093	undirected	Col6a3	0610039P13Rik
MMT00043537	MMT00071242	0.0786363974116225	undirected	Col6a3	2610001E17Rik
MMT00043537	MMT00071664	0.0505207102099044	undirected	Col6a3	Peg12
MMT00043537	MMT00071856	0.0584112716819055	undirected	Col6a3	Col4a2
MMT00043537	MMT00071857	0.0527607695163409	undirected	Col6a3	2410004L22Rik
MMT00043537	MMT00072237	0.0799107493667701	undirected	Col6a3	Wisp1
MMT00043537	MMT00073211	0.0521530955646118	undirected	Col6a3	5730528L13Rik
MMT00043537	MMT00073308	0.0878509980484726	undirected	Col6a3	Plat
MMT00043537	MMT00074488	0.069995269070698	undirected	Col6a3	Epb4.1l2
MMT00043537	MMT00074523	0.0502593266321608	undirected	Col6a3	Pdlim2
MMT00043537	MMT00074990	0.0655182939324774	undirected	Col6a3	Hey1
MMT00043537	MMT00075402	0.12143155429796	undirected	Col6a3	Thbs2
MMT00043537	MMT00076056	0.0506126814085087	undirected	Col6a3	Slc6a8
MMT00043537	MMT00076371	0.0707025855389628	undirected	Col6a3	Tulp3
MMT00043537	MMT00076602	0.0796906750787722	undirected	Col6a3	Col5a1
MMT00043537	MMT00077649	0.0798151405607711	undirected	Col6a3	Lox
MMT00043537	MMT00078015	0.107449285923713	undirected	Col6a3	Col1a1
MMT00043537	MMT00078110	0.0930728526445258	undirected	Col6a3	Ptpn13
MMT00043537	MMT00078698	0.0501932235953803	undirected	Col6a3	Kcnj8
MMT00043537	MMT00078723	0.156707300832032	undirected	Col6a3	Mmp2
MMT00043537	MMT00078816	0.109798090663504	undirected	Col6a3	Olfml3
MMT00043537	MMT00079156	0.0676491284975628	undirected	Col6a3	Ms4a4d
MMT00043537	MMT00079723	0.0719220784144187	undirected	Col6a3	Fkhl18
MMT00043537	MMT00081019	0.0818888660030501	undirected	Col6a3	Ltbp3
MMT00043537	MMT00081375	0.0829489844061163	undirected	Col6a3	Fhl2
MMT00043537	MMT00081975	0.0801967157867857	undirected	Col6a3	B4galt2
MMT00043537	MMT00082759	0.121951212334801	undirected	Col6a3	Boc
MMT00043939	MMT00043964	0.0967224294311762	undirected	Gpihbp1	Lxn
MMT00043939	MMT00044287	0.12830883343646	undirected	Gpihbp1	Mmrn2
MMT00043939	MMT00046778	0.0593447832513347	undirected	Gpihbp1	Armcx1
MMT00043939	MMT00047197	0.153259685948789	undirected	Gpihbp1	BC024988
MMT00043939	MMT00052859	0.0825523890502375	undirected	Gpihbp1	Lama4
MMT00043939	MMT00053218	0.0648158895167947	undirected	Gpihbp1	Armcx2
MMT00043939	MMT00054464	0.0809110946505121	undirected	Gpihbp1	Ptprb
MMT00043939	MMT00055005	0.0549948448605305	undirected	Gpihbp1	Slc22a7
MMT00043939	MMT00058158	0.0755670194663555	undirected	Gpihbp1	Tp53i11
MMT00043939	MMT00059241	0.161796583461378	undirected	Gpihbp1	Ehd3
MMT00043939	MMT00059258	0.0634051553860019	undirected	Gpihbp1	Fscn1
MMT00043939	MMT00060760	0.19399935380686	undirected	Gpihbp1	Chst7
MMT00043939	MMT00061484	0.136469217291804	undirected	Gpihbp1	Dll4
MMT00043939	MMT00061509	0.05800131084951	undirected	Gpihbp1	Fabp4
MMT00043939	MMT00061735	0.0547537524127754	undirected	Gpihbp1	Hlx
MMT00043939	MMT00063623	0.125074102263833	undirected	Gpihbp1	Flt1
MMT00043939	MMT00067156	0.166501495884525	undirected	Gpihbp1	Emcn
MMT00043939	MMT00067525	0.130683760468743	undirected	Gpihbp1	Ddah2
MMT00043939	MMT00068509	0.161906528165623	undirected	Gpihbp1	Oit3
MMT00043939	MMT00070201	0.123280256038235	undirected	Gpihbp1	Icam2
MMT00043939	MMT00070277	0.0756959147765952	undirected	Gpihbp1	2810432L12Rik
MMT00043939	MMT00070429	0.0623294887212399	undirected	Gpihbp1	Bace2
MMT00043939	MMT00071856	0.0550627792669451	undirected	Gpihbp1	Col4a2
MMT00043939	MMT00071976	0.180055855032646	undirected	Gpihbp1	AI173486
MMT00043939	MMT00073211	0.080403927239858	undirected	Gpihbp1	5730528L13Rik
MMT00043939	MMT00074488	0.0753458449540014	undirected	Gpihbp1	Epb4.1l2
MMT00043939	MMT00074499	0.112166155819404	undirected	Gpihbp1	Rgs3
MMT00043939	MMT00074886	0.10773450504257	undirected	Gpihbp1	Notch4
MMT00043939	MMT00075556	0.077346219514356	undirected	Gpihbp1	Tm4sf2
MMT00043939	MMT00076233	0.0860188684275395	undirected	Gpihbp1	Nr2f1
MMT00043939	MMT00076371	0.0603267562911534	undirected	Gpihbp1	Tulp3
MMT00043939	MMT00076864	0.0670960440134545	undirected	Gpihbp1	Hoxb2
MMT00043939	MMT00077244	0.076803836454665	undirected	Gpihbp1	mKIAA1236
MMT00043939	MMT00079074	0.0797879380304997	undirected	Gpihbp1	D330012D11Rik
MMT00043939	MMT00080695	0.132501366462111	undirected	Gpihbp1	9630050M13Rik
MMT00043939	MMT00081127	0.167916326785397	undirected	Gpihbp1	Gm644
MMT00043939	MMT00081171	0.111675643137093	undirected	Gpihbp1	Cmya4
MMT00043964	MMT00044287	0.0891922080360764	undirected	Lxn	Mmrn2
MMT00043964	MMT00046778	0.0550000855532063	undirected	Lxn	Armcx1
MMT00043964	MMT00047197	0.0918725481034852	undirected	Lxn	BC024988
MMT00043964	MMT00047418	0.0570343936857065	undirected	Lxn	Gpnmb
MMT00043964	MMT00049553	0.0515858902017014	undirected	Lxn	Bok
MMT00043964	MMT00049556	0.0558186385937595	undirected	Lxn	Matn2
MMT00043964	MMT00051278	0.0592495559899054	undirected	Lxn	Reln
MMT00043964	MMT00052859	0.0781797393116784	undirected	Lxn	Lama4
MMT00043964	MMT00053210	0.0566257080976965	undirected	Lxn	Polydom
MMT00043964	MMT00053218	0.0728343934020301	undirected	Lxn	Armcx2
MMT00043964	MMT00053917	0.0595277431749023	undirected	Lxn	Antxr1
MMT00043964	MMT00054261	0.0565200861513859	undirected	Lxn	Edn1
MMT00043964	MMT00054422	0.0510299097137854	undirected	Lxn	Mrc1
MMT00043964	MMT00055005	0.0595079582949409	undirected	Lxn	Slc22a7
